record_id,timestamp,order_id,product_id,product_category,quantity,unit_price,total_price,supplier_id,supplier_region,warehouse_id,warehouse_region,lead_time_days,transportation_delay_days,fulfillment_status,inventory_level,reorder_point,demand_forecast,demand_forecast_confidence,agent_decision,decision_reason,procurement_cost,transportation_cost,holding_cost,penalty_cost,carbon_emissions_kg,customer_satisfaction_score,anomalies_flag,agent_observation,agent_action_text
R-000845,2025-11-23T10:15:26.767525,9f6c9bf1-92e2-4f1a-be11-c3747d696bfa,P-8208,automotive,1.0,139.78,139.78,S-011,South America,W-13,Asia,5.0,3.0,pending,217.0,38.0,12.0,0.47,do_nothing,inventory sufficient for forecast,139.78,88.0,21.7,0.0,2.52,3.13,False,"Order 9f6c9bf1-92e2-4f1a-be11-c3747d696bfa: product P-8208 (automotive), qty 1, inventory 217, forecast 12 (conf 0.47)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000846,2025-11-23T10:25:26.767525,8e06e097-22c7-4148-8e56-810da69cd37b,P-3918,pharma,2.0,30.03,60.06,S-010,North America,W-20,Oceania,5.0,2.0,pending,219.0,59.0,20.0,0.53,do_nothing,inventory sufficient for forecast,60.06,92.49,21.9,,5.59,2.76,False,"Order 8e06e097-22c7-4148-8e56-810da69cd37b: product P-3918 (pharma), qty 2, inventory 219, forecast 20 (conf 0.53)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000847,2025-11-23T10:35:26.767525,fa13aff7-de2d-43d4-bc10-02d9792b0788,P-5472,food,7.0,12.1,84.7,S-019,South America,W-03,Africa,7.0,0.0,processing,115.0,79.0,10.0,0.88,do_nothing,inventory sufficient for forecast,84.7,100.97,11.5,0.0,12.26,4.23,False,"Order fa13aff7-de2d-43d4-bc10-02d9792b0788: product P-5472 (food), qty 7, inventory 115, forecast 10 (conf 0.88)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000848,2025-11-23T10:45:26.767525,51fad80b-875f-44e5-954c-7ef9db114599,P-3814,electronics,1.0,185.38,185.38,S-015,South America,W-08,Oceania,6.0,2.0,delivered,173.0,35.0,18.0,0.1,do_nothing,inventory sufficient for forecast,185.38,95.54,17.3,0.0,1.46,2.76,False,"Order 51fad80b-875f-44e5-954c-7ef9db114599: product P-3814 (electronics), qty 1, inventory 173, forecast 18 (conf 0.1)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000849,2025-11-23T10:55:26.767525,432a72a9-d9d4-49fd-9dbb-1e78f4bd1d78,P-3493,apparel,4.0,38.33,153.32,S-016,Oceania,W-10,North America,6.0,4.0,pending,180.0,78.0,40.0,0.45,do_nothing,inventory sufficient for forecast,153.32,138.08,18.0,0.0,12.24,4.49,False,"Order 432a72a9-d9d4-49fd-9dbb-1e78f4bd1d78: product P-3493 (apparel), qty 4, inventory 180, forecast 40 (conf 0.45)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000850,2025-11-23T11:05:26.767525,69534f24-3e48-47cd-8843-4ab3d93dcc0c,P-5995,furniture,3.0,422.55,1267.65,S-014,South America,W-14,ERR_e29786,9.0,1.0,pending,348.0,80.0,24.0,0.19,do_nothing,inventory sufficient for forecast,1267.65,55.17,34.8,0.0,7.62,3.94,False,"Order 69534f24-3e48-47cd-8843-4ab3d93dcc0c: product P-5995 (furniture), qty 3, inventory 348, forecast 24 (conf 0.19)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000851,2025-11-23T11:15:26.767525,4b2ff427-1818-4166-a673-94c494981012,P-8804,electronics,4.0,197.86,791.44,S-019,Europe,W-06,Oceania,6.0,0.0,delivered,94.0,46.0,0.0,0.8,do_nothing,inventory sufficient for forecast,791.44,1023.7150458660516,9.4,0.0,4.15,4.04,False,"Order 4b2ff427-1818-4166-a673-94c494981012: product P-8804 (electronics), qty 4, inventory 94, forecast 0 (conf 0.8)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000852,2025-11-23T11:25:26.767525,4075d0d6-6563-40f5-b452-398b96cf7164,P-3994,automotive,1.0,91.52,91.52,S-042,Africa,W-12,Asia,3.0,2.0,processing,77.0,49.0,17.0,0.16,do_nothing,inventory sufficient for forecast,91.52,49.83,7.7,0.0,5.31,3.74,False,"Order 4075d0d6-6563-40f5-b452-398b96cf7164: product P-3994 (automotive), qty 1, inventory 77, forecast 17 (conf 0.16)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000853,2025-11-23T11:35:26.767525,a375e012-a13d-45f7-8223-2023475527c2,P-6336,pharma,1.0,23.17,23.17,S-007,North America,W-06,North America,6.0,5.0,pending,262.0,24.0,30.0,0.76,do_nothing,inventory sufficient for forecast,23.17,125.43,26.2,0.0,3.17,3.56,False,"Order a375e012-a13d-45f7-8223-2023475527c2: product P-6336 (pharma), qty 1, inventory 262, forecast 30 (conf 0.76)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000854,2025-11-23T11:45:26.767525,7f1da447-6321-4f36-b60d-9dc7db553928,P-3482,apparel,1.0,33.74,33.74,S-020,Oceania,W-15,Asia,3.0,4.0,shipped,317.0,55.0,22.0,0.25,do_nothing,inventory sufficient for forecast,33.74,128.76,31.7,0.0,4.33,3.03,False,"Order 7f1da447-6321-4f36-b60d-9dc7db553928: product P-3482 (apparel), qty 1, inventory 317, forecast 22 (conf 0.25)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000855,2025-11-23T11:55:26.767525,073ddae3-cf49-4395-8348-79dfee962c10,P-6828,furniture,1.0,261.61,261.61,S-037,Africa,W-02,Oceania,5.0,0.0,delivered,54.0,42.0,28.0,0.16,do_nothing,inventory sufficient for forecast,261.61,58.98,5.4,0.0,2.75,3.51,False,"Order 073ddae3-cf49-4395-8348-79dfee962c10: product P-6828 (furniture), qty 1, inventory 54, forecast 28 (conf 0.16)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000856,2025-11-23T12:05:26.767525,4ca35ac5-956e-4085-a81e-5d002b25d2af,P-5369,apparel,2.0,52.43,104.86,S-049,Africa,W-18,South America,11.0,0.0,processing,269.0,40.0,386.9693797204018,0.28,do_nothing,inventory sufficient for forecast,104.86,67.48,26.9,0.0,2.3,4.15,False,"Order 4ca35ac5-956e-4085-a81e-5d002b25d2af: product P-5369 (apparel), qty 2, inventory 269, forecast 26 (conf 0.28)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000857,2025-11-23T12:15:26.767525,2384d8f9-9e41-4814-9217-a80a00c1b267,P-6869,food,4.0,10.55,42.2,S-038,Oceania,W-16,Asia,3.0,1.0,delivered,250.0,39.0,28.0,0.32,do_nothing,inventory sufficient for forecast,42.2,79.88,25.0,0.0,20.1,4.16,False,"Order 2384d8f9-9e41-4814-9217-a80a00c1b267: product P-6869 (food), qty 4, inventory 250, forecast 28 (conf 0.32)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000858,2025-11-23T12:25:26.767525,db5c6d5c-d2ce-491c-ac0a-f96ee1255dd0,P-9504,pharma,3.0,32.7,98.1,S-028,Oceania,W-19,Europe,2.0,2.0,shipped,189.0,30.0,12.0,0.18,do_nothing,inventory sufficient for forecast,98.1,3337.7679245523177,18.9,0.0,12.5,4.4,False,"Order db5c6d5c-d2ce-491c-ac0a-f96ee1255dd0: product P-9504 (pharma), qty 3, inventory 189, forecast 12 (conf 0.18)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000859,2025-11-23T12:35:26.767525,dba07055-34d8-475c-898b-01fad251a3ac,P-1735,apparel,1.0,52.6,52.6,S-011,North America,W-16,Asia,2.0,0.0,processing,188.0,49.0,31.0,0.74,do_nothing,inventory sufficient for forecast,52.6,22.83,18.8,0.0,3.91,4.97,False,"Order dba07055-34d8-475c-898b-01fad251a3ac: product P-1735 (apparel), qty 1, inventory 188, forecast 31 (conf 0.74)",Action: do_nothing. Reason: inventory sufficient for forecast.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R-000861,2025-11-23T12:55:26.767525,32301500-0127-451c-afa4-e670565a0287,P-5339,automotive,1.0,115.86,115.86,S-027,Oceania,W-02,South America,9.0,1.0,cancelled,94.0,40.0,24.0,0.1,do_nothing,inventory sufficient for forecast,115.86,55.46,9.4,23.17,0.85,4.25,False,"Order 32301500-0127-451c-afa4-e670565a0287: product P-5339 (automotive), qty 1, inventory 94, forecast 24 (conf 0.1)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000862,2025-11-23T13:05:26.767525,e736260f-805b-43af-9724-b6e5d06405fa,P-3270,automotive,3.0,135.5,406.5,S-003,Europe,W-20,North America,8.0,2.0,delivered,191.0,51.0,21.0,0.39,do_nothing,inventory sufficient for forecast,406.5,40.52,19.1,0.0,7.0,4.71,False,"Order e736260f-805b-43af-9724-b6e5d06405fa: product P-3270 (automotive), qty 3, inventory 191, forecast 21 (conf 0.39)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000863,2025-11-23T13:15:26.767525,57399874-0ccd-42c1-b738-2437433b701b,P-3134,furniture,3.0,334.32,1002.96,S-030,Europe,,North America,8.0,2.0,delivered,354.0,73.0,,0.97,do_nothing,inventory sufficient for forecast,1002.96,85.68,35.4,0.0,12.03,4.22,False,"Order 57399874-0ccd-42c1-b738-2437433b701b: product P-3134 (furniture), qty 3, inventory 354, forecast 5 (conf 0.97)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000864,2025-11-23T13:25:26.767525,61ef646d-cefa-4434-8463-0035dd6630dc,P-2426,food,3.0,7.84,23.52,S-029,Asia,W-19,Oceania,7.0,0.0,shipped,298.0,42.0,15.0,0.31,do_nothing,inventory sufficient for forecast,23.52,40.28,29.8,0.0,5.71,4.57,False,"Order 61ef646d-cefa-4434-8463-0035dd6630dc: product P-2426 (food), qty 3, inventory 298, forecast 15 (conf 0.31)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000865,2025-11-23T13:35:26.767525,c34ca066-3e3c-4093-989c-d66c9ae8576f,P-4564,pharma,1.0,37.36,37.36,S-012,Oceania,W-06,Asia,10.0,1.0,delivered,275.0,41.0,7.0,0.34,do_nothing,inventory sufficient for forecast,37.36,10.32,27.5,0.0,2.7,3.37,False,"Order c34ca066-3e3c-4093-989c-d66c9ae8576f: product P-4564 (pharma), qty 1, inventory 275, forecast 7 (conf 0.34)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000866,2025-11-23T13:45:26.767525,0b2a92e0-599f-4d21-bf83-3a8141dc7887,P-6676,apparel,1.0,42.71,42.71,S-001,Asia,W-13,Asia,,0.0,returned,282.0,76.0,4.0,0.47,do_nothing,inventory sufficient for forecast,42.71,54.13,28.2,8.54,4.84,4.77,False,"Order 0b2a92e0-599f-4d21-bf83-3a8141dc7887: product P-6676 (apparel), qty 1, inventory 282, forecast 4 (conf 0.47)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000867,2025-11-23T13:55:26.767525,76792bad-6229-40c0-9ea6-ef425a9a71f5,P-7257,electronics,2.0,238.29,476.58,S-003,South America,W-10,South America,7.0,0.0,shipped,273.0,49.0,33.0,0.1,do_nothing,inventory sufficient for forecast,476.58,76.19,27.3,0.0,7.4,3.34,False,"Order 76792bad-6229-40c0-9ea6-ef425a9a71f5: product P-7257 (electronics), qty 2, inventory 273, forecast 33 (conf 0.1)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000868,2025-11-23T14:05:26.767525,,P-2763,electronics,1.0,216.41,216.41,S-047,South America,W-08,Asia,11.0,3.0,shipped,97.0,30.0,17.0,0.97,do_nothing,inventory sufficient for forecast,216.41,44.27,9.7,0.0,3.73,4.74,False,"Order 81694522-b0c3-4116-8212-d5e296c7007b: product P-2763 (electronics), qty 1, inventory 97, forecast 17 (conf 0.97)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000869,2025-11-23T14:15:26.767525,dfa7ed12-102a-4e28-bf51-2b7aeb034a98,P-9852,food,1.0,9.04,9.04,S-046,Oceania,W-13,South America,6.0,3.0,shipped,176.0,28.0,47.0,0.27,do_nothing,inventory sufficient for forecast,9.04,141.48,17.6,0.0,3.62,4.55,False,"Order dfa7ed12-102a-4e28-bf51-2b7aeb034a98: product P-9852 (food), qty 1, inventory 176, forecast 47 (conf 0.27)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000870,2025-11-23T14:25:26.767525,768c7c93-0bbf-440c-88f3-880dd265f534,P-7298,pharma,6.0,41.13,246.78,S-040,South America,W-17,South America,10.0,3.0,shipped,289.0,41.0,42.0,0.88,do_nothing,inventory sufficient for forecast,246.78,119.12,28.9,0.0,2.34,4.52,False,"Order 768c7c93-0bbf-440c-88f3-880dd265f534: product P-7298 (pharma), qty 6, inventory 289, forecast 42 (conf 0.88)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000871,2025-11-23T14:35:26.767525,dfbf293c-9428-4413-a56a-2fb35ce0f99f,P-4894,electronics,2.0,218.17,436.34,S-021,North America,W-13,Europe,5.0,3.0,delivered,272.0,59.0,36.0,0.87,do_nothing,inventory sufficient for forecast,436.34,78.99,27.2,0.0,8.74,4.08,False,ERR_8adeb8,Action: do_nothing. Reason: inventory sufficient for forecast.
R-000872,2025-11-23T14:45:26.767525,1fb9cc60-fa39-423c-ba38-236dc04f7972,P-8623,automotive,1.0,136.61,136.61,S-046,Oceania,W-12,Asia,11.0,1.0,delivered,251.0,38.0,16.0,0.6,do_nothing,inventory sufficient for forecast,136.61,68.99,25.1,0.0,2.95,4.09,False,"Order 1fb9cc60-fa39-423c-ba38-236dc04f7972: product P-8623 (automotive), qty 1, inventory 251, forecast 16 (conf 0.6)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000873,2025-11-23T14:55:26.767525,315372c3-4c6c-4ff7-bd44-be76ed493131,P-7246,food,12.0,12.46,149.52,S-030,North America,W-13,Oceania,9.0,2.0,shipped,346.0,56.0,32.0,0.31,do_nothing,inventory sufficient for forecast,149.52,66.41,34.6,0.0,42.87,2.34,False,"Order 315372c3-4c6c-4ff7-bd44-be76ed493131: product P-7246 (food), qty 12, inventory 346, forecast 32 (conf 0.31)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000874,2025-11-23T15:05:26.767525,971651b3-425f-49cb-8634-9cd3ff1eb1a4,P-3582,pharma,9.0,28.61,257.49,S-004,Europe,W-10,Europe,0.0,0.0,delivered,256.0,46.0,14.0,0.19,do_nothing,inventory sufficient for forecast,257.49,33.05,25.6,0.0,2.4,4.49,False,"Order 971651b3-425f-49cb-8634-9cd3ff1eb1a4: product P-3582 (pharma), qty 9, inventory 256, forecast 14 (conf 0.19)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000875,2025-11-23T15:15:26.767525,b97fa88f-6422-472d-b382-78232b160867,P-6939,apparel,1.0,37.94,37.94,S-047,Asia,W-10,Africa,8.0,4.0,delivered,199.0,68.0,14.0,0.47,do_nothing,inventory sufficient for forecast,37.94,106.62,19.9,0.0,6.39,3.95,False,"Order b97fa88f-6422-472d-b382-78232b160867: product P-6939 (apparel), qty 1, inventory 199, forecast 14 (conf 0.47)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000876,2025-11-23T15:25:26.767525,445108e5-691b-4459-8e99-e3aa365db89d,P-8087,pharma,3.0,23.33,69.99,S-029,Asia,W-12,Africa,1.0,,delivered,195.0,38.0,25.0,0.58,do_nothing,inventory sufficient for forecast,69.99,75.67,19.5,0.0,6.3,4.9,False,"Order 445108e5-691b-4459-8e99-e3aa365db89d: product P-8087 (pharma), qty 3, inventory 195, forecast 25 (conf 0.58)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000877,2025-11-23T15:35:26.767525,ab2a9aae-458e-4b4a-98f7-7ed28ded5186,P-8369,apparel,1.0,23.06,23.06,S-039,South America,W-15,Europe,5.0,0.0,processing,184.0,54.0,23.0,0.29,do_nothing,inventory sufficient for forecast,23.06,64.83,18.4,0.0,3.99,4.06,True,"Order ab2a9aae-458e-4b4a-98f7-7ed28ded5186: product P-8369 (apparel), qty 1, inventory 184, forecast 23 (conf 0.29)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000878,2025-11-23T15:45:26.767525,993ab15e-5c58-4cbc-8c44-98202ed85f20,P-4161,pharma,5.0,32.41,162.05,S-014,North America,W-13,Africa,5.0,4.0,processing,219.0,66.0,24.0,0.96,do_nothing,inventory sufficient for forecast,162.05,117.8,21.9,0.0,10.22,5.0,False,"Order 993ab15e-5c58-4cbc-8c44-98202ed85f20: product P-4161 (pharma), qty 5, inventory 219, forecast 24 (conf 0.96)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000879,2025-11-23T15:55:26.767525,9346b5f4-be8e-411d-85b1-8f7978ab9008,ERR_8360e2,pharma,4.0,30.91,123.64,S-034,Europe,W-15,Asia,7.0,1.0,processing,265.0,39.0,12.0,0.44,do_nothing,inventory sufficient for forecast,123.64,42.57,26.5,0.0,2.56,3.74,False,"Order 9346b5f4-be8e-411d-85b1-8f7978ab9008: product P-3446 (pharma), qty 4, inventory 265, forecast 12 (conf 0.44)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000880,2025-11-23T16:05:26.767525,2123c087-4ff2-4af1-9ae5-d6d96adcd359,P-1182,automotive,1.0,161.25,161.25,S-013,Africa,W-13,Oceania,9.0,2.0,processing,160.0,40.0,12.0,0.94,do_nothing,inventory sufficient for forecast,161.25,95.39,16.0,0.0,2.75,3.29,False,"Order 2123c087-4ff2-4af1-9ae5-d6d96adcd359: product P-1182 (automotive), qty 1, inventory 160, forecast 12 (conf 0.94)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000881,2025-11-23T16:15:26.767525,e85a0a72-3717-4103-ba37-a1db96d4867f,P-4676,pharma,5.0,25.34,126.7,S-048,South America,W-04,Asia,10.0,3.0,cancelled,202.0,39.0,34.0,0.47,do_nothing,inventory sufficient for forecast,126.7,85.19,20.2,25.34,15.21,3.36,False,"Order e85a0a72-3717-4103-ba37-a1db96d4867f: product P-4676 (pharma), qty 5, inventory 202, forecast 34 (conf 0.47)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000882,2025-11-23T16:25:26.767525,613f1f8d-668b-447e-945f-70cc3681529d,P-3281,apparel,5.0,43.67,218.35,S-047,Europe,W-01,South America,10.0,4.0,pending,261.0,41.0,21.0,0.1,do_nothing,inventory sufficient for forecast,218.35,80.91,26.1,0.0,11.95,4.43,False,"Order 613f1f8d-668b-447e-945f-70cc3681529d: product P-3281 (apparel), qty 5, inventory 261, forecast 21 (conf 0.1)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000883,2025-11-23T16:35:26.767525,1c77512a-2b4e-44f8-9420-de418a48cc59,P-2525,furniture,1.0,308.78,308.78,S-050,North America,W-09,Africa,5.0,1.0,delivered,212.0,33.0,27.0,0.8,,inventory sufficient for forecast,308.78,84.35,21.2,0.0,3.23,4.07,False,"Order 1c77512a-2b4e-44f8-9420-de418a48cc59: product P-2525 (furniture), qty 1, inventory 212, forecast 27 (conf 0.8)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000884,2025-11-23T16:45:26.767525,26ac325a-fa72-47ee-b010-05c78588b4db,P-7891,apparel,3.0,33.86,101.58,S-001,Europe,W-12,Asia,7.0,3.0,delivered,194.0,49.0,27.0,0.74,do_nothing,inventory sufficient for forecast,101.58,111.48,19.4,0.0,2.42,4.48,False,"Order 26ac325a-fa72-47ee-b010-05c78588b4db: product P-7891 (apparel), qty 3, inventory 194, forecast 27 (conf 0.74)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000885,2025-11-23T16:55:26.767525,56d67bcb-931a-41d4-bf54-147140b58561,P-8486,food,1.0,10.14,10.14,S-014,South America,W-10,North America,1.0,2.0,delivered,189.0,35.0,5.0,0.12,do_nothing,inventory sufficient for forecast,10.14,61.96,18.9,0.0,5.8,4.89,False,"Order 56d67bcb-931a-41d4-bf54-147140b58561: product P-8486 (food), qty 1, inventory 189, forecast 5 (conf 0.12)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000886,2025-11-23T17:05:26.767525,1466abb9-d19e-44bd-be8b-75add0525553,P-6953,apparel,3.0,50.41,151.23,S-048,North America,W-17,Africa,1.0,4.0,shipped,278.0,29.0,34.0,0.58,do_nothing,inventory sufficient for forecast,151.23,85.3,27.8,0.0,,3.95,False,"Order 1466abb9-d19e-44bd-be8b-75add0525553: product P-6953 (apparel), qty 3, inventory 278, forecast 34 (conf 0.58)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000887,2025-11-23T17:15:26.767525,4e9fa2d3-6d94-4efa-bf90-4c5b3e2d40f9,P-6016,automotive,2.0,112.36,224.72,S-014,Oceania,W-10,Oceania,5.0,0.0,pending,126.0,60.0,37.0,0.4,do_nothing,inventory sufficient for forecast,224.72,66.55,12.6,0.0,6.6,4.18,False,"Order 4e9fa2d3-6d94-4efa-bf90-4c5b3e2d40f9: product P-6016 (automotive), qty 2, inventory 126, forecast 37 (conf 0.4)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000888,2025-11-23T17:25:26.767525,e9f7e3c5-8486-41ed-905e-db3355448e2a,P-6565,pharma,1.0,24.38,24.38,S-017,South America,W-06,North America,10.0,2.0,delivered,127.0,45.0,14.0,0.65,do_nothing,inventory sufficient for forecast,24.38,60.87,12.7,0.0,3.64,4.29,False,"Order e9f7e3c5-8486-41ed-905e-db3355448e2a: product P-6565 (pharma), qty 1, inventory 127, forecast 14 (conf 0.65)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000889,2025-11-23T17:35:26.767525,331bbb15-7fdf-412f-a843-0768c8cec1b4,P-4827,apparel,6.0,32.0,192.0,S-026,Oceania,W-08,Oceania,6.0,0.0,shipped,192.0,40.0,9.0,0.53,do_nothing,inventory sufficient for forecast,192.0,61.01,19.2,0.0,11.85,4.26,False,"Order 331bbb15-7fdf-412f-a843-0768c8cec1b4: product P-4827 (apparel), qty 6, inventory 192, forecast 9 (conf 0.53)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000890,2025-11-23T17:45:26.767525,48744785-fe7f-4c23-8d07-3e5e60d22fa8,P-1102,food,2.0,10.15,20.3,S-003,Europe,W-13,Oceania,6.0,2.0,delivered,206.0,29.0,8.0,0.1,do_nothing,inventory sufficient for forecast,20.3,80.14,20.6,0.0,10.25,3.89,False,"Order 48744785-fe7f-4c23-8d07-3e5e60d22fa8: product P-1102 (food), qty 2, inventory 206, forecast 8 (conf 0.1)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000891,2025-11-23T17:55:26.767525,c6f81077-5fd5-4d18-9cda-ad311bf6e402,P-6427,electronics,1.0,171.43,171.43,S-049,Europe,W-13,North America,3.0,2.0,delivered,204.0,10.0,14.0,0.45,do_nothing,inventory sufficient for forecast,171.43,93.83,20.4,0.0,4.94,3.09,False,"Order c6f81077-5fd5-4d18-9cda-ad311bf6e402: product P-6427 (electronics), qty 1, inventory 204, forecast 14 (conf 0.45)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000892,2025-11-23T18:05:26.767525,dda87c57-fd30-46ec-83e7-236656099ac6,P-9769,electronics,5.0,187.04,935.2,S-007,North America,W-01,Africa,7.0,1.0,delivered,244.0,73.0,19.0,0.13,do_nothing,inventory sufficient for forecast,935.2,49.22,24.4,0.0,23.16,4.22,False,"Order dda87c57-fd30-46ec-83e7-236656099ac6: product P-9769 (electronics), qty 5, inventory 244, forecast 19 (conf 0.13)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000893,2025-11-23T18:15:26.767525,fcfb3861-84b8-402f-abd4-b4aa1a5c8e8c,P-3937,pharma,1.0,37.72,37.72,S-028,Asia,W-20,North America,11.0,0.0,delivered,139.0,43.0,7.0,0.24,do_nothing,inventory sufficient for forecast,37.72,60.03,13.9,0.0,3.92,3.32,False,"Order fcfb3861-84b8-402f-abd4-b4aa1a5c8e8c: product P-3937 (pharma), qty 1, inventory 139, forecast 7 (conf 0.24)",Action: do_nothing. Reason: inventory sufficient for forecast.
R-000894,2025-11-23T18:25:26.767525,97cdd50d-139e-4092-8a90-3723740791a6,P-6188,food,4.0,7.62,30.48,S-026,Asia,W-20,Oceania,5.0,3.0,shipped,218.0,62.0,28.0,0.1,do_nothing,inventory sufficient for forecast,30.48,42.5,21.8,0.0,12.5,4.63,False,"Order 97cdd50d-139e-4092-8a90-3723740791a6: product P-6188 (food), qty 4, inventory 218, forecast 28 (conf 0.1)",Action: do_nothing. Reason: inventory sufficient for forecast.
